,name,location,price_for_two,cuisines,rating,restaurant_link
614,Meganas Biryani,"Brookefield, Bangalore",500,"Biryani, Rolls, Fast Food, Beverages, Chinese, Sichuan",2.5,https://www.zomato.com/bangalore/meganas-biryani-brookefield-bangalore/info
615,Ashraya Upachar,"KR Puram, Bangalore",450,"South Indian, North Indian, Chinese, Street Food, Beverages",3.8,https://www.zomato.com/bangalore/ashraya-upachar-kr-puram/info
616,Shree KC Mess,"Varthur Main Road, Whitefield, Bangalore",300,South Indian,3.9,https://www.zomato.com/bangalore/shree-kc-mess-varthur-main-road-whitefield-bangalore/info
617,Angel's Kitchen,"Whitefield, Bangalore",200,"Kerala, South Indian",3.9,https://www.zomato.com/bangalore/angels-kitchen-whitefield/info
618,Chill,"Radha Hometel, Bangalore",2000,"North Indian, Chinese, Continental",4.1,https://www.zomato.com/bangalore/chill-whitefield/info
619,Sri Vishnu Palace,"Marathahalli, Bangalore",850,"North Indian, South Indian, Chinese, Ice Cream, Shake",3.1,https://www.zomato.com/bangalore/sri-vishnu-palace-marathahalli-bangalore/info
620,Ghaas Phoos 1.0,"Brookefield, Bangalore",400,"North Indian, Fast Food, Street Food, Desserts, Beverages",4.0,https://www.zomato.com/bangalore/ghaas-phoos-1-0-brookefield-bangalore/info
621,Udupi Vaibhav,"KR Puram, Bangalore",500,"North Indian, South Indian, Chinese, Street Food, Ice Cream, Beverages",3.9,https://www.zomato.com/bangalore/udupi-vaibhav-kr-puram-bangalore/info
622,Anand Sweets And Savouries,"MS Commercials Complex, Bangalore",300,"Mithai, North Indian, Fast Food, Street Food",3.3,https://www.zomato.com/bangalore/anand-sweets-and-savouries-itpl-main-road-whitefield-bangalore/info
623,Kidilum,"Whitefield, Bangalore",350,"Kerala, Chinese, North Indian",3.8,https://www.zomato.com/bangalore/kidilum-whitefield/info
624,Karavali Kitchen,"Marathahalli, Bangalore",400,"North Indian, Biryani, Chinese, Sichuan",3.8,https://www.zomato.com/bangalore/karavali-kitchen-marathahalli-bangalore/info
625,Pop Inn Restaurant,"Whitefield, Bangalore",250,"North Indian, Odia, Bengali, Chinese, South Indian",3.9,https://www.zomato.com/bangalore/pop-inn-restaurant-whitefield-bangalore/info
626,Estaa Sweets,"Broadway Building, Whitefield, Bangalore",300,"Mithai, Street Food, Desserts",3.4,https://www.zomato.com/bangalore/estaa-sweets-whitefield-bangalore/info
627,Foodies Hub,"Marathahalli, Bangalore",500,"North Indian, Biryani, Chinese, Sichuan",4.0,https://www.zomato.com/bangalore/foodies-hub-marathahalli-bangalore/info
628,Tea Positive,"Marathahalli, Bangalore",400,"Street Food, Fast Food, Tea, Beverages",4.0,https://www.zomato.com/bangalore/tea-positive-marathahalli-bangalore/info
629,Sri Udupi Park,"Whitefield, Bangalore",600,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Beverages",3.6,https://www.zomato.com/bangalore/sri-udupi-park-whitefield/info
630,New Udupi Garden,"Marathahalli, Bangalore",1000,"South Indian, North Indian, Chinese, Salad, Biryani, Ice Cream, Shake, Beverages",3.9,https://www.zomato.com/bangalore/new-udupi-garden-1-marathahalli-bangalore/info
631,BBQ Joint,"Whitefield, Bangalore",300,"BBQ, Fast Food, Chinese, Burger, Sandwich, Beverages",3.7,https://www.zomato.com/bangalore/bbq-joint-whitefield-bangalore/info
632,The Lassi Corner,"Whitefield, Bangalore",300,"Beverages, Juices, Shake, Desserts, Ice Cream, Sandwich, Street Food",3.9,https://www.zomato.com/bangalore/the-lassi-corner-1-whitefield-bangalore/info
633,Annapoorna Andhra Spices,"Brookefield, Bangalore",350,"Andhra, Biryani, North Indian, Chinese",3.9,https://www.zomato.com/bangalore/annapoorna-andhra-spices-brookefield-bangalore/info
634,K R Catering Services,"Whitefield, Bangalore",300,"South Indian, Rolls, Biryani, Beverages, Shake",3.9,https://www.zomato.com/bangalore/k-r-catering-services-whitefield-bangalore/info
635,Tiwari's Cafe,"Whitefield, Bangalore",350,"North Indian, Street Food, Fast Food, Beverages, Shake",3.9,https://www.zomato.com/bangalore/tiwaris-cafe-whitefield-bangalore/info
636,NH-47 Kerala Kitchen,"Marathahalli, Bangalore",300,"Kerala, Biryani",3.8,https://www.zomato.com/bangalore/nh-47-kerala-kitchen-marathahalli-bangalore/info
637,Citrus Cafe,"Whitefield, Bangalore",1200,"North Indian, Asian, Chinese, Fast Food, Continental, Seafood, Desserts, Beverages",3.6,https://www.zomato.com/bangalore/citrus-cafe-whitefield-bangalore/info
638,Fresh Cafe,"Marathahalli, Bangalore",250,"Chinese, Fast Food, Desserts, Beverages, Juices",3.9,https://www.zomato.com/bangalore/fresh-cafe-marathahalli-bangalore/info
639,Chellam Hotel,"KR Puram, Bangalore",200,South Indian,3.9,https://www.zomato.com/bangalore/chellam-hotel-kr-puram-bangalore/info
640,Nevesa Bites,"Marathahalli, Bangalore",400,"North Indian, South Indian, Chinese, Biryani, Fast Food, Street Food, Mughlai, Beverages",3.9,https://www.zomato.com/bangalore/nevesa-bites-1-marathahalli-bangalore/info
641,Kaafi Desi,"Marathahalli, Bangalore",300,"North Indian, Fast Food, Chinese, Mithai",4.0,https://www.zomato.com/bangalore/kaafi-desi-marathahalli/info
642,Chai Point,"Brookefield, Bangalore",400,"Tea, Coffee, Beverages, Shake, Fast Food, Rolls, Desserts, Cafe",3.8,https://www.zomato.com/bangalore/chai-point-brookefield/info
643,Mrs Iyengar's Kitchen - Authentic Iyengar's Cuisine,"KR Puram, Bangalore",350,"South Indian, Tamil, Desserts",3.5,https://www.zomato.com/bangalore/mrs-iyengars-kitchen-authentic-iyengars-cuisine-kr-puram-bangalore/info
644,Cothas Coffee,"Whitefield, Bangalore",200,"Beverages, Coffee, Shake, Street Food",-,https://www.zomato.com/bangalore/cothas-coffee-whitefield-bangalore/info
645,FB Cakes,"Marathahalli, Bangalore",300,Bakery,-,https://www.zomato.com/bangalore/fb-cakes-marathahalli-bangalore/info
646,Keventers Ice Cream,"Phoenix Marketcity Bangalore, Whitefield, Bangalore",300,"Ice Cream, Desserts",-,https://www.zomato.com/bangalore/keventers-ice-cream-kr-puram-bangalore/info
647,Meat And Eat,"Marathahalli, Bangalore",400,"Burger, Sandwich, Fast Food, Wraps, Biryani, Beverages, Desserts",-,https://www.zomato.com/bangalore/meat-and-eat-marathahalli-bangalore/info
648,Nandi Iyengars Cake Palace,"Marathahalli, Bangalore",400,"Bakery, Desserts, Street Food",3.8,https://www.zomato.com/bangalore/nandi-iyengars-cake-palace-marathahalli-bangalore/info
649,Sendhoor Coffee,"KR Puram, Bangalore",150,South Indian,3.0,https://www.zomato.com/bangalore/sendhoor-coffee-kr-puram-bangalore/info
650,Nirvana Foods,"Brookefield, Bangalore",200,"Biryani, Chinese, South Indian",3.6,https://www.zomato.com/bangalore/nirvana-foods-brookefield-bangalore/info
651,Sri Udupi Park,"Whitefield, Bangalore",400,"North Indian, South Indian, Chinese, Street Food, Ice Cream, Beverages, Shake",3.2,https://www.zomato.com/bangalore/sri-udupi-park-2-whitefield-bangalore/info
652,Hotel Salala,"Brookefield, Bangalore",500,"North Indian, South Indian, Chinese, Mughlai",3.8,https://www.zomato.com/bangalore/hotel-salala-brookefield/info
653,Kerala Kafe,"Whitefield, Bangalore",250,"Kerala, North Indian",3.7,https://www.zomato.com/bangalore/kerala-kafe-whitefield-bangalore/info
654,Desi Zing,"Marathahalli, Bangalore",400,"North Indian, Chinese, Fast Food",3.9,https://www.zomato.com/bangalore/desi-zing-1-marathahalli-bangalore/info
655,Grills N Seeds,"Whitefield, Bangalore",1400,"North Indian, Chinese, Biryani, Mughlai, Rolls, Shawarma, Beverages",3.7,https://www.zomato.com/bangalore/grills-n-seeds-whitefield-bangalore/info
656,Srinidhi Sagar,"Whitefield, Bangalore",300,"Chinese, South Indian, North Indian, Biryani",3.4,https://www.zomato.com/bangalore/srinidhi-sagar-1-whitefield/info
657,Tasty Food Court- TFC,"Varthur Main Road, Whitefield, Bangalore",500,"Fast Food, Pizza, Beverages, Shake",3.8,https://www.zomato.com/bangalore/tasty-food-court-tfc-varthur-main-road-whitefield-bangalore/info
658,Taste Of Kolkata,"Whitefield, Bangalore",600,"Biryani, Rolls, Bengali",3.0,https://www.zomato.com/bangalore/taste-of-kolkata-whitefield-bangalore/info
659,Bella House Go Go,"KR Puram, Bangalore",1400,"Continental, Fast Food, Healthy Food, Pancake, Desserts, Beverages",3.9,https://www.zomato.com/bangalore/bella-house-go-go-kr-puram-bangalore/info
660,New Juice It Up,"Brookefield, Bangalore",200,"Juices, Beverages, Fast Food, Shake",3.6,https://www.zomato.com/bangalore/new-juice-it-up-brookefield-bangalore/info
661,Sassy South,"Whitefield, Bangalore",300,"South Indian, Chinese, Street Food, Desserts, Beverages",3.0,https://www.zomato.com/bangalore/sassy-south-whitefield-bangalore/info
662,Dakkhan Bistro,"Whitefield, Bangalore",250,"Fast Food, South Indian, North Indian, Desserts, Beverages",3.8,https://www.zomato.com/bangalore/dakkhan-bistro-2-whitefield-bangalore/info
663,Udupi Cafe,"Whitefield, Bangalore",300,"South Indian, Chinese, North Indian, Sichuan",3.3,https://www.zomato.com/bangalore/udupi-cafe-whitefield-bangalore/info
664,Andhra Turning Point,"Marathahalli, Bangalore",300,"South Indian, Andhra",3.7,https://www.zomato.com/bangalore/andhra-turning-point-marathahalli-bangalore/info
665,Chai Resto,"Marathahalli, Bangalore",250,"Beverages, Street Food, Fast Food, Tea",3.9,https://www.zomato.com/bangalore/chai-resto-1-marathahalli-bangalore/info
666,Food Paradise,"KR Puram, Bangalore",300,"South Indian, Chinese, Asian",3.9,https://www.zomato.com/bangalore/food-paradise-kr-puram-bangalore/info
667,Food Story,"Brookefield, Bangalore",400,"Biryani, Continental, Street Food, Chinese, South Indian, Desserts, Shake, Sichuan",3.7,https://www.zomato.com/bangalore/food-story-brookefield-bangalore/info
668,Sargam Sweets,"Marathahalli, Bangalore",200,"Mithai, Street Food",3.5,https://www.zomato.com/bangalore/sargam-sweets-1-marathahalli-bangalore/info
669,Biriyani Kitchen,"Whitefield, Bangalore",300,"North Indian, Chinese, Sichuan",3.7,https://www.zomato.com/bangalore/biriyani-kitchen-1-whitefield-bangalore/info
670,Five Spice Dining,"24 Tech Hotel, Kadubeesanahalli, Bangalore",900,"North Indian, South Indian, Chinese, Biryani, Sandwich, Desserts, Beverages",3.5,https://www.zomato.com/bangalore/five-spice-dining-kadubeesanahalli-bangalore/info
671,Caramel Whitefield,"Vivanta Whitefield, Bangalore",500,Bakery,3.5,https://www.zomato.com/bangalore/caramel-whitefield-whitefield-bangalore/info
672,High Sky,"Whitefield, Bangalore",1200,"North Indian, South Indian, Mughlai, Biryani, Sandwich, Desserts, Beverages",3.5,https://www.zomato.com/bangalore/high-sky-whitefield-bangalore/info
673,KR Naidu Hotel,"Whitefield, Bangalore",200,"Chinese, North Indian, South Indian",3.7,https://www.zomato.com/bangalore/kr-naidu-hotel-whitefield-bangalore/info
674,Mayura Vybhava,"Whitefield, Bangalore",250,"South Indian, North Indian, Chinese, Street Food",3.8,https://www.zomato.com/bangalore/mayura-vybhava-whitefield-bangalore/info
675,Mandya Gowdru Hotel,"Brookefield, Bangalore",300,South Indian,3.8,https://www.zomato.com/bangalore/mandya-gowdru-hotel-brookefield-bangalore/info
676,ATR Foods,"Brookefield, Bangalore",200,South Indian,3.9,https://www.zomato.com/bangalore/atr-foods-brookefield-bangalore/info
677,Ishwaryam,"Whitefield, Bangalore",250,"South Indian, Chinese",3.8,https://www.zomato.com/bangalore/ishwaryam-whitefield/info
678,New Udupi Delicacy,"Whitefield, Bangalore",300,"South Indian, North Indian, Chinese, Shake",3.5,https://www.zomato.com/bangalore/new-udupi-delicacy-whitefield-bangalore/info
679,Arun Ice Cream Parlour,"Marathahalli, Bangalore",100,"Ice Cream, Desserts",3.5,https://www.zomato.com/bangalore/arun-ice-cream-parlour-marathahalli-bangalore/info
680,Kidilum Grand,"Whitefield, Bangalore",500,"Biryani, South Indian",3.5,https://www.zomato.com/bangalore/kidilum-grand-1-whitefield-bangalore/info
681,Snacky Zone,"Whitefield, Bangalore",400,"Pizza, Momos, Burger, Chinese",3.6,https://www.zomato.com/bangalore/snacky-zone-whitefield-bangalore/info
682,Narayanadri Nellore Hotel,"Marathahalli, Bangalore",200,South Indian,3.7,https://www.zomato.com/bangalore/narayanadri-nellore-hotel-2-marathahalli-bangalore/info
683,Romantic Time,"Marathahalli, Bangalore",400,"Shake, Beverages, South Indian, Chinese, Ice Cream, Desserts",3.4,https://www.zomato.com/bangalore/romantic-time-1-marathahalli-bangalore/info
684,ChinaMinaMo,"Brookefield, Bangalore",850,"Chinese, Seafood, Juices, Beverages",3.9,https://www.zomato.com/bangalore/chinaminamo-brookefield-bangalore/info
685,FRIENDS FAST FOODS,"Marathahalli, Bangalore",300,"Fast Food, Biryani",3.8,https://www.zomato.com/bangalore/friends-fast-foods-marathahalli-bangalore/info
686,Melting Melodies,"Varthur Main Road, Whitefield, Bangalore",400,"Bakery, Desserts",3.9,https://www.zomato.com/bangalore/melting-melodies-varthur-main-road-whitefield-bangalore/info
687,Chickles,"Marathahalli, Bangalore",300,"Fast Food, Burger, Sandwich, Ice Cream, Shake, Juices",3.7,https://www.zomato.com/bangalore/chickles-marathahalli-bangalore/info
688,Mayura Grand,"Brookefield, Bangalore",400,"North Indian, South Indian, Chinese, Biryani",3.8,https://www.zomato.com/bangalore/mayura-grand-brookefield/info
689,Food Mingo,"Marathahalli, Bangalore",250,"North Indian, Chinese, Fast Food",3.7,https://www.zomato.com/bangalore/food-mingo-marathahalli-bangalore/info
690,Risalo Restaurant,"Marathahalli, Bangalore",700,"North Indian, Chinese, Mughlai, Desserts, Beverages",3.8,https://www.zomato.com/bangalore/risalo-restaurant-1-marathahalli-bangalore/info
691,The Ghee Spot,"Brookefield, Bangalore",400,North Indian,3.7,https://www.zomato.com/bangalore/the-ghee-spot-brookefield-bangalore/info
692,Chakh Le India,"Brookefield, Bangalore",300,"North Indian, Rolls, Chinese, Street Food",3.4,https://www.zomato.com/bangalore/chakh-le-india-brookefield/info
693,Red Earth Roasters,"KR Puram, Bangalore",350,"Beverages, Coffee, Shake",3.9,https://www.zomato.com/bangalore/red-earth-roasters-kr-puram-bangalore/info
694,Andhra Abhiruchulu,"Marathahalli, Bangalore",200,"Andhra, South Indian, Chinese, Biryani, Ice Cream",3.6,https://www.zomato.com/bangalore/andhra-abhiruchulu-2-marathahalli-bangalore/info
695,Sonu Da Dhaba,"Whitefield, Bangalore",300,"North Indian, Chinese",3.6,https://www.zomato.com/bangalore/sonu-da-dhaba-whitefield-bangalore/info
696,Gopal Dhaba,"Marathahalli, Bangalore",400,North Indian,3.7,https://www.zomato.com/bangalore/gopal-dhaba-marathahalli-bangalore/info
697,Apna Hotel,"Whitefield, Bangalore",350,"North Indian, Mughlai",3.8,https://www.zomato.com/bangalore/apna-hotel-whitefield/info
698,Bengal Sweet And Restaurant,"Whitefield, Bangalore",350,"Mithai, Chinese, Rolls, Biryani, Fast Food, Street Food, North Indian, Bengali",3.8,https://www.zomato.com/bangalore/bengal-sweet-and-restaurant-1-whitefield-bangalore/info
699,Pooja Hotel & Restaurant,"Whitefield, Bangalore",450,"South Indian, North Indian, Chinese, Biryani",3.5,https://www.zomato.com/bangalore/pooja-hotel-restaurant-whitefield-bangalore/info
700,Bowl'd,"Marathahalli, Bangalore",300,"North Indian, Chinese",3.9,https://www.zomato.com/bangalore/bowld-marathahalli-bangalore/info
701,Sri Manjunatha Hotel,"Brookefield, Bangalore",200,"North Indian, Chinese",3.7,https://www.zomato.com/bangalore/sri-manjunatha-hotel-brookefield/info
702,Ashirvad Veg,"Marathahalli, Bangalore",300,"South Indian, Chinese, North Indian",3.8,https://www.zomato.com/bangalore/ashirvad-veg-marathahalli-bangalore/info
703,Sri Kalyan Hotel,"KR Puram, Bangalore",300,"Biryani, South Indian, Chinese",3.9,https://www.zomato.com/bangalore/sri-kalyan-hotel-kr-puram-bangalore/info
704,Laddoos,"Brookefield, Bangalore",300,"Mithai, North Indian, Street Food",3.2,https://www.zomato.com/bangalore/laddoos-brookefield-bangalore/info
705,Cocofit,"Marathahalli, Bangalore",300,"Beverages, Desserts",3.6,https://www.zomato.com/bangalore/cocofit-marathahalli-bangalore/info
706,Indian Paratha Company,"Forum Neighbourhood Mall, Whitefield, Bangalore",500,"Cafe, Coffee, Beverages, Pizza, Rolls, North Indian, Desserts",2.9,https://www.zomato.com/bangalore/indian-paratha-company-whitefield-bangalore/info
707,The Sandwich Juice Shop,"Whitefield, Bangalore",400,"Fast Food, Sandwich, Street Food, Rolls, North Indian, Mughlai, Burger, Beverages",3.6,https://www.zomato.com/bangalore/the-sandwich-juice-shop-whitefield-bangalore/info
708,Platos,"Marathahalli, Bangalore",400,"North Indian, Chinese, Maharashtrian, Beverages, Sichuan",3.6,https://www.zomato.com/bangalore/platos-marathahalli-bangalore/info
709,AGS Grand,"Marathahalli, Bangalore",400,"Biryani, South Indian, Chinese, North Indian, Fast Food, Sichuan",3.9,https://www.zomato.com/bangalore/ags-grand-marathahalli-bangalore/info
710,New Udupi Veg,"Whitefield, Bangalore",300,"North Indian, South Indian, Chinese, Sichuan",3.5,https://www.zomato.com/bangalore/new-udupi-veg-whitefield-bangalore/info
711,Maa Tea,"Marathahalli, Bangalore",350,"Tea, Sandwich, Fast Food, Beverages",3.9,https://www.zomato.com/bangalore/maa-tea-marathahalli-bangalore/info
712,Indori Junction,"Brookefield, Bangalore",150,Street Food,3.0,https://www.zomato.com/bangalore/indori-junction-brookefield-bangalore/info
713,Poori House,"Marathahalli, Bangalore",200,"Chinese, North Indian",3.9,https://www.zomato.com/bangalore/poori-house-marathahalli-bangalore/info
714,Sree Venkateshwara Home Made Foods,"Marathahalli, Bangalore",300,"South Indian, North Indian, Chinese",3.6,https://www.zomato.com/bangalore/sree-venkateshwara-home-made-foods-marathahalli-bangalore/info
715,Mondelice Cakes,"KR Puram, Bangalore",300,"Bakery, Fast Food",3.7,https://www.zomato.com/bangalore/mondelice-cakes-kr-puram-bangalore/info
716,Prajwal The Restaurant,"Marathahalli, Bangalore",300,"Chinese, North Indian, Mughlai",3.3,https://www.zomato.com/bangalore/prajwal-the-restaurant-marathahalli/info
717,New Udupi Upahar,"Marathahalli, Bangalore",300,"South Indian, Street Food, Chinese, Biryani, North Indian",3.4,https://www.zomato.com/bangalore/new-udupi-upahar-marathahalli/info
718,Sri Udupi Park,"KR Puram, Bangalore",500,"South Indian, North Indian, Chinese, Street Food, Ice Cream, Beverages",3.4,https://www.zomato.com/bangalore/sri-udupi-park-kr-puram-bangalore/info
719,The Sandwich Adda,"Marathahalli, Bangalore",250,"Sandwich, Burger, Fast Food, Street Food, Shake, Juices",3.8,https://www.zomato.com/bangalore/the-sandwich-adda-1-marathahalli-bangalore/info
720,Kaveri Vaibhav Pure Veg,"Whitefield, Bangalore",500,"Chinese, Fast Food, North Indian, South Indian, Continental, Street Food",3.7,https://www.zomato.com/bangalore/kaveri-vaibhav-pure-veg-whitefield-bangalore/info
